Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq
Yuukyuu no Tierblade: Fragments of Memory,PSV,Adventure,Idea Factory,Idea Factory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,126
Horrible Histories: Ruthless Romans,DS,Adventure,Graffiti,Virtual Identity,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,16,2
"Second Novel: Kanojo no Natsu, 15-Bun no Kioku",PSP,Adventure,Nippon Ichi Software,Nippon Ichi Software,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,54,87
Hanasaki Work Spring!,PSV,Adventure,Entergram,Entergram,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12
Desert Kingdom,PS2,Adventure,Idea Factory,Idea Factory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,196,126
Orfleurs: Koufuku no Hanataba,PSV,Adventure,Dramatic Create,Dramatic Create,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16
Survivor,Wii,Adventure,Valcon Games,Mindscape Inc.,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,29,8
Nancy Drew: The Phantom of Venice,PC,Adventure,Her Interactive,Her Interactive,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,3,6
Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue,PSV,Adventure,Idea Factory,Idea Factory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,196,126
Ever17 〜the out of infinity〜 Premium Edition,PSP,Adventure,CyberFront,KID Corporation,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,24,11
Nancy Drew: Secret of the Scarlet Hand,PC,Adventure,DreamCatcher Interactive,Her Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,62,6
Under the Moon: Crescent,PS2,Adventure,Dimple Entertainment,Dimple Entertainment,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,4,3
Kamidanomi Shisugite Ore no Mirai ga Yabai.,PSV,Adventure,Entergram,Entergram,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12
KLAP!! Kind Love And Punish: Fun Party,PSV,Adventure,Idea Factory,Unknown,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,439
Memories Off 6: Next Relation,X360,Adventure,5pb,5pb. Games,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32
Akai Ito Destiny DS,DS,Adventure,Alchemist,Alchemist,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,47,37
Hidden Expedition: The Crown of Solomon,PC,Adventure,Focus Multimedia,Big Fish Games,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,8,32
Nancy Drew: Message in a Haunted Mansion,GBA,Adventure,DreamCatcher Interactive,Handheld Games,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2001,62,13
Tokeijikake no Ley Line: Kagerou ni Samayou Majo,PSV,Adventure,Dramatic Create,Dramatic Create,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16
Tori no Hoshi: Aerial Planet,PS2,Adventure,Nippon Ichi Software,Nippon Ichi Software,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,54,87
Dark Fall 3: Lost Souls,PC,Adventure,The Adventure Company,Darkling Room,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,24,2
Hiiro no Kakera Twin Pack,PS2,Adventure,Idea Factory,Idea Factory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,196,126
Twisted Lands: Insomniac,PC,Adventure,Alawar Entertainment,"Alawar Entertainment, Inc.",7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,6,7
Enigmatis 3: The Shadow Of Karkhala,PC,Adventure,GSP,Artifex Mundi sp. z o.o.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2017,11,1
Taishou Yakyuujou: Otome Tatsuno Seishun Nikki,PSP,Adventure,5pb,5pb. Games,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32
Princess Nightmare,PS2,Adventure,Karin Entertainment,Karin Entertainment,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,2,3
Steam Prison: Nanatsu no Bitoku,PSV,Adventure,Dramatic Create,Dramatic Create,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16
Scratches,PC,Adventure,Got Game Entertainment,Nucleosys,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2006,5,1
Heiligenstadt no Uta,PSV,Adventure,Nippon Cultural Broadcasting eXtend,Nippon Cultural Broadcasting eXtend,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,1,1
PW: Project Witch,PSP,Adventure,GungHo,GungHo Works,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,10,7
Re: Vice[d],PSV,Adventure,Idea Factory,Design Factory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,196,9
Like Life Every Hour,PSP,Adventure,GN Software,GN Software,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,9,5
Iwaihime: Matsuri,PSV,Adventure,Nippon Ichi Software,Nippon Ichi Software,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,54,87
Majin Tantei Nougami Neuro: Battle de Yo!,PS2,Adventure,Compile,Compile Heart,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,7,47
Island,PSV,Adventure,Prototype,Unknown,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,53,439
Memories Off: Omoide ni Kawaru-Kun,PSP,Adventure,5pb,5pb. Games,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,32
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PS2,Adventure,System Soft,System Soft Alpha,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,16,3
Shonen Kininden Tsumuji,DS,Adventure,Electronic Arts,Neuron Age,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,843,1
Akagawa Jirou Mystery: Tsuki no Hikari,DS,Adventure,Marvelous Interactive,Marvelous Interactive,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,46,56
Leisure Suit Larry: Box Office Bust,PC,Adventure,Codemasters,Team17 Software,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,168,26
Oretachi no Sekai wa Shimatteiru,PSV,Adventure,RED Entertainment,RED Entertainment,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,2,21
Majo'ou,PSP,Adventure,Quinrose,QuinRose,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,28,19
Jewel Quest 6: The Sapphire Dragon,PC,Adventure,Avanquest Software,Big Fish Games,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2012,14,32
The Aly & AJ Adventure,DS,Adventure,"Destination Software, Inc",Frame Studios Interactive,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,34,5
Nizu no Senritsu Portable 2: Hi no Kioku,PSP,Adventure,CyberFront,CyberFront,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,24,9
Infinite Loop: Kojjou ga Miseta Yume,PSP,Adventure,Nippon Ichi Software,Nippon Ichi Software,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,54,87
Nancy Drew: The Deadly Secret of Olde World Park,DS,Adventure,Majesco,Gorilla Systems,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,227,10
Tokyo Yamanote Boys for V: Main Disc,PSV,Adventure,Rejet,Rejet,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,6,9
NadePro!! Kisama no Seiyuu Yatte Miro!,PS2,Adventure,GungHo,GungHo Works,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,10,7
Monochrome Fighter: Cross Road,PS2,Adventure,5pb,Genterprise,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,12
Enkeltbillet,PSP,Adventure,Idea Factory,Otomate,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,196,21
Dynamic Chord feat. Apple-Polisher: V Edition,PSV,Adventure,honeybee,honeybee,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,6,3
Harukanaru Toki no Naka de 4,Wii,Adventure,KOEI,Koei,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,158,89
The Spiderwick Chronicles,PC,Adventure,Sierra Entertainment,Stormfront Studios,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,75,22
Natalie Brooks: The Treasures of the Lost Kingdom,DS,Adventure,Foreign Media Games,Foreign Media Games,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,5,7
Skip Beat!,PS2,Adventure,5pb,5pb. Inc.,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,33
GRIP: Combat Racing,PS4,Racing,U&I Entertainment,Caged Element,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,2,2
SBK09 Superbike World Championship,PS3,Racing,Black Bean Games,Milestone,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,15
TrackMania Turbo,PC,Racing,Ubisoft,Nadeo,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,1012,4
Moto Racer 4,NS,Racing,Maximum Games,Microids,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,38,16
Alfa Romeo Racing Italiano,PS2,Racing,Valcon Games,Milestone,7.101890450799806,0.02,0.01,0.0,0.01,0.0,2006,29,15
Honda ATV Fever,DS,Racing,Storm City Games,Beyond Reality,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,29,3
FlatOut 4: Total Insanity,XOne,Racing,Strategy First,Kylotonn Entertainment,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,10,14
MXGP 2,PC,Racing,Milestone S.r.l.,Milestone S.r.l.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,19,37
MotoGP 3: Ultimate Racing Technology,XB,Racing,THQ,Climax Group,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2005,726,50
V-Rally 4,PS4,Racing,Bigben Interactive,Kylotonn,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,27,4
Moto Racer 4,PS4,Racing,Microids,Microids,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,17,16
bit Generations: Dotstream,GBA,Racing,Nintendo,skip Ltd.,8.0,0.01,0.0,0.01,0.0,0.0,2006,383,9
Colin McRae Rally 2005 plus,PSP,Racing,Codemasters,Six by Nine,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2005,168,1
Superstars V8 Next Challenge,X360,Racing,Deep Silver,Milestone S.r.l.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,115,37
Action Girlz Racing,Wii,Racing,Conspiracy Entertainment,Data Design Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,61,24
Fast Racing Neo,WiiU,Racing,Shin'en,Shin'en,8.1,0.01,0.0,0.0,0.01,0.0,2015,1,5
Mini Desktop Racing,Wii,Racing,Conspiracy Entertainment,DDI,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2007,61,3
Import Tuner Challenge (JP sales),X360,Racing,Ubisoft,Genki,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2006,1012,34
Crusty Demons,XB,Racing,Evolved Games,Climax Group,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,10,50
Pocket Racers,PSP,Racing,Konami,Blade Interactive,3.8,0.01,0.01,0.0,0.0,0.0,2006,769,1
Sideswiped,DS,Racing,Majesco,Recom,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2009,227,2
Sébastien Loeb Rally EVO,PC,Racing,Milestone S.r.l,Milestone S.r.l,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,6,21
MotoGP 15,X360,Racing,Milestone S.r.l.,Milestone S.r.l.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,19,37
Trailblazers,NS,Racing,Rising Star Games,Supergonk,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,18,2
F1 2018,PC,Racing,Codemasters,Codemasters Birmingham,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2018,168,21
Micro Machines V4,PS2,Racing,Codemasters,Supersonic Software,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,168,14
SBK Superbike World Championship,PSP,Racing,Conspiracy Entertainment,Milestone,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2009,61,15
Karnaaj Rally,GBA,Racing,Jaleco,Paragon 5,7.9,0.01,0.01,0.0,0.0,0.0,2003,35,1
Full Auto 2: Battlelines,PSP,Racing,Sega,Deep Fried Entertainment,5.5,0.01,0.0,0.0,0.0,0.0,2007,640,3
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,Wii,Racing,Takara Tomy,Takara Tomy,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,43,42
ATV Renegades,PS4,Racing,Nighthawk Interactive,Nighthawk Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,16,4
SCORE International Baja 1000: The Official Game,PS2,Racing,Activision,Left Field Productions,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,1044,20
FlatOut: Ultimate Carnage,PC,Racing,Empire Interactive,Bugbear Entertainment,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,34,11
All-Star Fruit Racing,NS,Racing,PQube,3DClouds.it,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,26,2
Aladdin Magic Racer,Wii,Racing,Big Ben Interactive,Red Wagon,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,13,2
Juiced 2: Hot Import Nights,PC,Racing,THQ,Juice Games,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,726,10
Superstars V8 Racing,X360,Racing,Black Bean Games,Milestone S.r.l,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,21
Cars 3: Driven to Win,PS3,Racing,Warner Bros. Interactive Entertainment,Avalanche Software,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,166,69
Sébastien Loeb Rally EVO,XOne,Racing,Square Enix,Milestone S.r.l,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,209,21
Sega Rally Revo,PC,Racing,Sega,Sega Racing Studio,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,640,3
Ride,X360,Racing,Milestone S.r.l.,Milestone S.r.l.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,19,37
Auto Modellista,XB,Racing,Capcom,Capcom,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2004,437,294
nail'd,PC,Racing,Deep Silver,Techland,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2010,115,19
Maximum Racing: Rally Racer,Wii,Racing,Unknown,Brain in a Jar,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12
SBK09 Superbike World Championship,X360,Racing,Black Bean Games,Milestone,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,15
ATV Renegades,XOne,Racing,Nighthawk Interactive,Nighthawk Interactive,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2017,16,4
Spy Hunter: Nowhere To Run,XB,Racing,Midway Games,Terminal Reality,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2006,255,30
Shinseiki GPX Cyber Formula VS,PSP,Racing,Sunrise Interactive,Sunrise Interactive,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,6,4
MotoGP 08,PC,Racing,Capcom,MileStone Inc.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,437,11
Maximum Racing: Sprint Cars,Wii,Racing,Unknown,Brain in a Jar,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12
FlatOut,Wii,Racing,Zoo Games,Team6 Game Studios,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,59,4
MotorStorm Complete,PS3,Racing,Sony Computer Entertainment,Evolution Studios,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,568,5
Hello Kitty Kruisers,WiiU,Racing,Bergsala Lightweight,Scarab,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2014,1,2
WRC 5: FIA World Rally Championship,PC,Racing,Bigben Interactive,Kylotonn Entertainment,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,14
Mini Yonkyu DS,DS,Racing,Rocket Company,Rocket Company,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,21,17
ATV Drift & Tricks,NS,Racing,Microids,Artefacts Studio,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,17,9
Asphalt: Urban GT 2,PSP,Racing,Unknown,Game Source,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,1
V-Rally 4,XOne,Racing,Bigben Interactive,Kylotonn,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,27,4
Maximum Racing: Super Karts,Wii,Racing,Unknown,Nordic Games Publishing,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,1
Rig Racer 2,Wii,Racing,Bold Games,Data Design Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,24
Sega Rally Championship,GBA,Racing,Sega,Sega,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,640,154
City Racer,GC,Racing,Ubisoft,Ubisoft,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,1012,196
Maximum Racing: Super Truck Racer,Wii,Racing,Unknown,Brain in a Jar,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12
Micro Machines V4,DS,Racing,Codemasters,Supersonic Software,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2007,168,14
WRC 5: FIA World Rally Championship,X360,Racing,Bigben Interactive,Kylotonn Entertainment,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,14
Aggressive Inline,GBA,Sports,Acclaim Entertainment,Full-Fat,7.3,0.01,0.0,0.0,0.0,0.0,2002,195,4
Summer Challenge: Athletics Tournament,PC,Sports,PQube,DTP Entertainment,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,26,9
Top Spin 2,GBA,Sports,2K Sports,Indie Built,6.6,0.01,0.0,0.0,0.0,0.0,2006,183,6
Kidz Sports: Ice Hockey,Wii,Sports,Bold Games,Data Design Interactive,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,10,24
Brian Lara 2007 Pressure Play,PSP,Sports,Codemasters,Codemasters,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,168,75
Fantastic Football Fan Party,Wii,Sports,DTP Entertainment,DTP Entertainment,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,19,9
NBA 2K10,PC,Sports,2K Sports,Visual Concepts,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,183,134
AMF Xtreme Bowling,XB,Sports,Bethesda Softworks,Mud Duck Productions,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,113,3
Professional Fisherman's Tour: Big Bass Open,3DS,Sports,UFO Interactive,Starfish SD,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,53,10
Championship Manager 2007,X360,Sports,Eidos Interactive,Beautiful Game Studios,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,209,7
PDC World Championship Darts 2008,X360,Sports,Unknown,Mere Mortals,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,5
Handball 16,X360,Sports,Bigben Interactive,EKO Software,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,10
Pro Golfer Saru,Wii,Sports,Namco Bandai,Eighting,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,333,38
Madden NFL 08,PC,Sports,EA Sports,EA Tiburon,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,540,193
Koukou Yakyuu Dou DS,DS,Sports,Spike,Spike,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,28,33
Beijing 2008,PC,Sports,Sega,Eurocom Entertainment Sofftware,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,640,1
Blood Bowl,PSP,Sports,Focus Home Interactive,Cyanide Studio,5.0,0.01,0.0,0.0,0.01,0.0,2010,81,28
Derby Time Online,PS3,Sports,Sony Computer Entertainment,SCE Japan Studio,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,568,21
Kidz Sports: Basketball,Wii,Sports,Bold Games,Data Design Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,24
G1 Jockey 4 2008,PS2,Sports,KOEI,Koei/Inis,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,158,14
Disney Sports Basketball,GC,Sports,Konami,Konami,4.0,0.01,0.01,0.0,0.0,0.0,2003,769,409
Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,DS,Sports,Now Production,Now Production,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,1,18
Kidz Sports International Soccer,Wii,Sports,Bold Games,DDI,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,3
Brian Lara International Cricket 2007,X360,Sports,Codemasters,Codemasters,7.3,0.01,0.0,0.0,0.01,0.0,2007,168,75
PDC World Championship Darts 2008,PC,Sports,Unknown,Mere Mortals,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,5
Football Manager 2008,X360,Sports,Sega,Sports Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,640,23
PES 2009: Pro Evolution Soccer,PC,Sports,Konami,Konami,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,769,409
Don Bradman Cricket 14,X360,Sports,Tru Blu Entertainment,Big Ant Studios,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,10,17
Free Running,PSP,Sports,Unknown,Core Design Ltd.,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,24
Tiger Woods PGA Tour 06,PC,Sports,EA Sports,EA Sports,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2005,540,45
WTA Tour Tennis,GC,Sports,Konami,Konami,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,769,409
International Cricket Captain 2009,PC,Sports,Empire Interactive,Empire Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,34,5
World Snooker Challenge 2005,PSP,Sports,Sega,Blade Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2005,640,19
NBA 2K13,PSP,Sports,2K Sports,Visual Concepts,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2012,183,134
Pro Evolution Soccer 2008,DS,Sports,Konami,Konami,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,769,409
Backyard Sports Baseball 2007,PS2,Sports,Atari,Game Brains,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2006,335,4
Winning Post World 2010,Wii,Sports,KOEI,Koei,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,158,89
NCAA College Basketball 2K3,GC,Sports,Sega,Kush Games,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,640,28
Gravity Games Bike: Street Vert Dirt,XB,Sports,Midway Games,Midway Games,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,255,36
NHL 16,X360,Sports,EA Sports,EA Canada,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,540,292
Handball 16,PC,Sports,Bigben Interactive,EKO Software,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,10
Power Smash: Live Match!,PS3,Sports,Sega,Sumo Digital,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,640,39
Hanshin Tigers DS,DS,Sports,Spike,Spike,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,28,33
NHL 08,PC,Sports,Electronic Arts,Electronic Arts,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,843,63
MX vs. ATV Supercross Encore,PC,Sports,Nordic Games,Rainbow Studios,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,37,51
Winning Post 7 2013,PSP,Sports,Tecmo Koei,Tecmo Koei Games,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2013,196,25
All-Star Slammin' D-Ball,PS,Sports,Electronic Arts,Access,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2001,843,2
Fit & Fun,Wii,Sports,Unknown,Funbox Media,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,210,5
WSC REAL 09: World Snooker Championship,X360,Sports,Deep Silver,Blade Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,115,19
Ultimate Beach Soccer,XB,Sports,DreamCatcher Interactive,Palm Development,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,62,1
Pro Evolution Soccer 2008,PC,Sports,Konami,Konami,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,769,409
Ultimate Beach Soccer,GBA,Sports,DreamCatcher Interactive,Magic Pockets,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,62,30
Mark Davis Pro Bass Challenge,GC,Sports,Natsume,SIMS,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2005,78,9
Powerplay Tennis,DS,Sports,Codemasters,Codemasters,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,168,75
G1 Jockey 4 2008,PS3,Sports,KOEI,Koei/Inis,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,158,14
Outdoors Unleashed: Africa 3D,3DS,Sports,Mastiff,Mastiff,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,28,9
LMA Manager 2007,X360,Sports,Codemasters,Codemasters,6.2,0.01,0.0,0.0,0.01,0.0,2006,168,75
PGA European Tour,N64,Sports,Infogrames,Infogrames,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2000,61,8
Mezase!! Tsuri Master DS,DS,Sports,Hudson Soft,Hudson Soft,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,85,106
Summer Athletics,PC,Sports,DTP Entertainment,49Games,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,19,23
Legendary Fishing,NS,Sports,Ubisoft,Ubisoft,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,1012,196
Winning Post World 2010,PS2,Sports,KOEI,Koei,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,158,89
Razor Freestyle Scooter,GBA,Sports,Crave Entertainment,Crawfish Interactive,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2001,149,9
Winning Eleven: Pro Evolution Soccer 2007,PC,Sports,Konami,Konami Computer Entertainment Tokyo,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,769,43
Rugby Challenge 3,XOne,Sports,Alternative Software,Wicked Witch Software,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,8,5
Pro Evolution Soccer 2010,PC,Sports,Konami,Konami,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,769,409
WSC REAL 09: World Snooker Championship,PS3,Sports,Deep Silver,Blade Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,115,19
World Snooker Championship 2007,X360,Sports,Sega,Blade Interactive,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,640,19
Winning Post 8 2018,PSV,Sports,Koei Tecmo,Koei Tecmo Games,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,18,39
Imagine Figure Skater (JP sales),DS,Sports,Ubisoft,Spike Co.,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,1012,4
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",DS,Sports,Konami,Konami,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,769,409
ESPN NBA 2Night 2002,XB,Sports,Konami,Konami Computer Entertainment Osaka,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,769,26
Tour de France 2014,PS3,Sports,Focus Home Interactive,Cyanide Studio,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,81,28
